sample	Basal	Her2	LumA	LumB	Normal	Call	Confidence	ROR-S (Subtype Only)	ROR-S Group (Subtype Only)	Proliferation Score	ROR-P (Subtype + Proliferation)	ROR-P Group (Subtype + Proliferation)	ER	Her2_1
GBX.DISC.PCA204	-0.0846578631452581	-0.351452581032413	0.283553421368547	-0.0770708283313325	0.201344537815126	LumA	0.95	22.5593448823671	low	-0.0522587931678144	32.620496899559	med	-0.246099703347532	-0.758957005391095
GBX.DISC.PCA205	-0.066890756302521	0.247827130852341	-0.159183673469388	0.164465786314526	-0.268091236494598	LumB	0.92	53.8288791559353	high	0.265943161802375	56.53017227218	high	-0.901730261391962	1.50837864623368
GBX.DISC.PCA206	0.138151260504202	-0.103001200480192	0.0257863145258103	-0.0157022809123649	0.0236734693877551	Basal	0.66	39.0185384338959	med	-0.0511209079248407	37.9067492424238	med	-1.33182552448251	-1.24110013713873
GBX.DISC.PCA207	0.139975990396158	0.105210084033613	-0.174261704681873	0.0379831932773109	-0.0034093637454982	Basal	0.67	51.2718215648612	med	0.158586498729715	50.5049767435275	med	-0.0194436095297059	0.656959892788572
GBX.DISC.PCA208	-0.303721488595438	0.0416326530612245	0.0846578631452581	0.242352941176471	-0.0614165666266507	LumB	0.91	40.8258461848175	med	0.112207792698873	46.4768067851702	med	-0.173569628063425	-0.232983365486491
GBX.DISC.PCA209	0.255894357743097	-0.170708283313325	-0.0647779111644658	-0.29469387755102	0.216806722689076	Basal	0.93	37.6977336586399	med	-0.144571744402255	33.0147918327586	med	-0.107165963818253	0.900409982302834
GBX.DISC.PCA21	-0.165906362545018	-0.201344537815126	0.310252100840336	0.0601680672268908	0.0220408163265306	LumA	0.97	25.5466250196455	med	-0.146990967365355	30.577156860551	med	-0.360620169220225	-0.19247068534745
GBX.DISC.PCA210	-0.0440826910737165	-0.004417873179501	0.102667531062751	-0.0292924199945175	0.183245696227998	LumA	0.8	36.147572356449	med	-0.241143967815914	30.222434694367	med	0.241022452620855	-1.19827549326198
GBX.DISC.PCA211	0.0779351740696279	-0.30218487394958	0.251476590636254	-0.333685474189676	0.337623049219688	LumA	0.98	21.1260202460843	low	-0.488613242108571	14.4954374503332	med	-0.805003148007637	0.126885786865833
GBX.DISC.PCA212	0.214405762304922	0.140264105642257	-0.268091236494598	0.0836014405762305	-0.1815606242497	Basal	0.87	56.8069995287903	high	0.274945228093437	56.7315007485101	high	1.05086468720335	0.476657027704526
GBX.DISC.PCA213	-0.102905162064826	-0.255606242496999	0.259351740696279	-0.0753421368547419	0.135846338535414	LumA	0.93	24.9068929843373	med	-0.222553444220574	26.9021085052694	med	-0.324253027933059	-0.308787747832745
GBX.DISC.PCA214	0.0618007202881152	4.32172869147659e-4	-0.111068427370948	-0.141320528211285	0.151116446578631	Basal	0.71	43.7300123752277	med	-0.143671722959819	35.8743674364501	med	0.269663798087272	-1.06349020330016
GBX.DISC.PCA215	-0.109726524077824	-0.143052654366668	0.163605368723477	0.0502773175971472	0.0248265264543697	LumA	0.74	32.5935063265813	med	0.0801848751016671	41.6771951545888	med	-0.211454319523198	0.182639225761567
GBX.DISC.PCA216	-0.258103241296519	0.032797118847539	0.061608643457383	0.00475390156062425	-0.0711164465786314	LumA	0.33	37.9046689659205	med	-0.0598496939427637	38.4262616017848	med	0.431056717851604	-0.276490873373244
GBX.DISC.PCA217	-0.0535414165666266	0.238799519807923	-0.12681872749099601	0.143337334933974	-0.112893157262905	LumB	0.91	52.0676496764353	med	0.225132777027137	54.3449508697966	high	-0.392859750724145	-0.191556587382093
GBX.DISC.PCA218	-0.0187755102040816	-0.00504201680672269	0.0349099639855942	-0.0572869147659064	0.166386554621849	LumA	0.75	38.6044537295954	med	-0.224487363657494	31.4738919127279	med	0.283607181822591	-0.887924224714081
GBX.DISC.PCA219	-0.0609363745498199	0.0507563025210084	-0.0391356542617047	0.160240096038415	-0.0890756302521008	LumB	0.73	45.9208545235506	med	0.210093076831558	51.3318653192106	med	-1.36694808943489	0.330704410567783
GBX.DISC.PCA22	0.0307803121248499	-0.0738055222088836	0.167827130852341	-0.290084033613445	0.236206482593037	LumA	0.9	28.438744253033	med	-0.656277540698446	10.8729623350056	low	0.300491260810799	1.30128947954147
GBX.DISC.PCA220	0.0471068427370948	0.0211764705882353	-0.0600720288115246	0.0560384153661465	-0.0250180072028812	LumB	0.3	45.1476425146812	med	0.0802565335174115	45.5377999882925	med	0.438078635835223	0.777998811098979
GBX.DISC.PCA221	0.0893637454981993	0.387563025210084	-0.258295318127251	0.141704681872749	-0.204033613445378	LumB	0.99	60.3802729481251	high	0.228201075606307	57.1254207017063	high	-0.281319940553164	-0.652943971834818
GBX.DISC.PCA222	-0.152941176470588	-0.387851140456183	0.408691476590636	-0.0731332533013205	0.283649459783914	LumA	1	16.5656881513452	low	-0.335902379960055	19.6574820197231	med	0.87764474384687	-0.851530253497969
GBX.DISC.PCA223	-0.259735894357743	-0.173781512605042	0.344249699879952	0.100120048019208	0.0479711884753902	LumA	0.99	24.744872576061	med	0.0523732451879412	38.6029468092735	med	-0.0145611559876783	0.896289675507925
GBX.DISC.PCA224	-0.153325330132053	0.303145258103241	-0.0251140456182473	0.0863865546218487	-0.105210084033613	LumB	0.97	47.3488328714074	med	-0.194006000616423	36.7186357042064	med	-0.690714684687686	-1.22969538104208
GBX.DISC.PCA225	-0.0876350540216086	0.3168787515006	-0.194717887154862	0.203841536614646	-0.226890756302521	LumB	0.97	56.8703514060871	high	0.362792027255523	61.5782162176408	high	0.0281492978579692	0.832972478185227
GBX.DISC.PCA226	-0.122400960384154	0.0153181272509004	0.0213685474189676	0.036734693877551	0.0123409363745498	LumB	0.2	40.5233250824094	med	0.186946682370121	48.7338232676807	med	-0.0217555086986841	1.78384359005799
GBX.DISC.PCA227	0.134885954381753	0.231596638655462	-0.327250900360144	0.102521008403361	-0.164657863145258	Basal	0.89	60.5214423575171	high	-0.00703887083630529	47.026163871304	med	0.878140804765536	-0.35093613932886
GBX.DISC.PCA228	-0.0239615846338535	0.115390156062425	-0.0361584633853541	0.162833133253301	-0.0945498199279712	LumB	0.74	46.9719249088624	med	-0.276807066393504	32.4452139050525	med	0.56615195368303906	0.221541503922208
GBX.DISC.PCA229	-0.081968787515006	0.0251140456182473	0.197118847539016	-0.209027611044418	0.132100840336134	LumA	0.83	29.4722694905162	med	-0.715724055382381	9.46620036324144	low	-0.571975970956486	0.169524940174493
GBX.DISC.PCA23	0.0516206482593037	0.0160864345738295	-0.186554621848739	0.234477791116447	-0.171572629051621	LumB	0.9	53.3222793350187	high	0.426256448806272	61.7271028383774	high	0.696048335200061	0.700000101314919
GBX.DISC.PCA230	-0.190108043217287	0.0984873949579832	0.00312124849939976	0.125570228091236	-0.0483553421368547	LumB	0.62	43.6496834591342	med	0.0390226752598842	44.2475704604291	med	0.55031616076068	-0.635986210915236
GBX.DISC.PCA231	-0.0881152460984394	0.0822569027611045	-0.0369267707082833	0.229579831932773	-0.114429771908763	LumB	0.89	47.31615072783	med	0.361888300255046	58.0144690841012	high	-0.0727248474818599	-1.12776202384288
GBX.DISC.PCA232	0.0828331332533013	0.169075630252101	-0.135558223289316	0.0392316926770708	-0.0864825930372149	Basal	0.76	50.3419765574183	med	-0.0189430530174641	43.5352848853529	med	0.799129265055645	0.10333096352451
GBX.DISC.PCA233	0.128259303721489	0.146506602641056	-0.26031212484994	0.0946458583433373	-0.21171668667467	Basal	0.69	56.3340673859191	high	0.228393110144784	54.9148752567504	high	0.0834878235594658	-1.46385047407376
GBX.DISC.PCA234	0.0752460984393758	0.0327010804321729	0.00859543817527011	-0.162929171668667	0.134597839135654	Basal	0.65	38.9480699143281	med	0.122211047824172	45.2594742175716	med	-1.24233591897388	-0.868812743890168
GBX.DISC.PCA235	-0.037406962785114	0.158511404561825	-0.246578631452581	0.14765906362545	-0.133061224489796	LumB	0.73	56.00672681031	high	0.399511199990855	61.999580758835	high	1.25089968250741	-0.752441679464686
GBX.DISC.PCA236	-0.103385354141657	-0.110588235294118	0.168019207683073	0.00264105642256903	0.0665066026410564	LumA	0.76	32.1215506748393	med	-0.0183870063254475	37.6893222654456	med	-0.813981580734816	0.293570192738961
GBX.DISC.PCA237	0.207106842737095	0.0165666266506603	-0.120480192076831	-0.124417767106843	-0.110396158463385	Basal	0.85	45.3591730705459	med	0.398803989358287	57.7974082368902	high	-0.591646009872343	-0.0446009480763986
GBX.DISC.PCA238	-0.127106842737095	-0.0327010804321729	0.159087635054022	0.00926770708283313	-0.00984393757503001	LumA	0.73	33.6274774028388	med	0.0845812691696169	42.5654310452285	med	-0.0711631368445167	0.972057321019002
GBX.DISC.PCA239	-0.0154141656662665	-0.0713085234093637	0.039327731092437	0.0862905162064826	-0.0749579831932773	LumB	0.45	39.8668721253584	med	0.257023153854848	50.8940384878814	med	-0.638112868202852	-0.116798942136826
GBX.DISC.PCA24	-0.0457623049219688	-0.135270108043217	0.139207683073229	-0.0458583433373349	0.0529651860744298	LumA	0.67	32.4283169336064	med	-0.307620353208716	26.0042523027353	med	0.885427926805075	0.0636724974536189
GBX.DISC.PCA240	0.108859543817527	0.151212484993998	-0.180600240096038	0.00427370948379352	-0.106074429771909	Basal	0.71	51.4914948040958	med	-0.137910749702357	38.9503247855288	med	-0.259003521120816	-0.98045811183871
GBX.DISC.PCA241	0.0048499399759904	0.300168067226891	-0.0870588235294118	0.0293397358943577	-0.115390156062425	LumB	0.97	49.7025603805946	med	-0.277871594692162	33.6993654690209	med	-0.220707145402977	0.830226529067102
GBX.DISC.PCA242	-0.112701080432173	0.0296278511404562	0.26328931572629	-0.0310684273709484	0.0953181272509004	LumA	0.94	29.6189931621213	med	-0.168658495576	31.5856162635315	med	-1.50354035289486	1.00758493928413
GBX.DISC.PCA243	0.0293397358943577	0.120768307322929	-0.0381752701080432	-0.0316446578631453	0.0447058823529412	Basal	0.6	44.1464582722124	med	-0.429720066773137	25.2869298165442	med	-0.636917694261888	-0.184309946802891
GBX.DISC.PCA244	-0.0922448979591837	-0.0667947178871549	0.103577430972389	-0.191644657863145	0.167442977190876	LumA	0.76	32.2416434409434	med	0.0606981894500831	40.787744190603	med	-2.18498750168827	-0.687457792782362
GBX.DISC.PCA245	-0.285090036014406	-0.00475390156062425	0.312268907563025	0.0673709483793517	-0.0239615846338535	LumA	0.97	27.8765194640491	med	-0.294436693720126	26.3385749503588	med	-0.140894730199262	0.996361741901039
GBX.DISC.PCA246	-0.179831932773109	-0.0102280912364946	0.163697478991597	-0.0879231692677071	0.0305882352941176	LumA	0.74	31.8796593912294	med	-0.212081840562375	30.3237862543754	med	0.559177370704698	-0.713408366050032
GBX.DISC.PCA247	-0.0244417767106843	-0.0571908763505402	0.0229051620648259	0.178007202881152	-0.0243457382953181	LumB	0.78	42.2436362454064	med	0.273396372045721	52.3783904638312	med	-0.706717090783318	-0.590060443429085
GBX.DISC.PCA248	0.197887154861945	-0.0685234093637455	0.0231932773109244	-0.137959183673469	0.178775510204082	Basal	0.83	37.8832764242638	med	-0.0567247294765413	37.2770845192482	med	-0.279701680660709	-0.838788537616301
GBX.DISC.PCA249	0.0782232893157263	0.137094837935174	-0.136902761104442	-0.00974789915966387	-0.0724609843937575	Basal	0.66	49.0868046239107	med	-0.192518980749809	36.0933637902055	med	0.914298855218592	-0.660071942474549
GBX.DISC.PCA25	-0.0073469387755102	0.146890756302521	-0.0377911164465786	0.097719087635054	-0.179159663865546	LumB	0.69	46.4951131261916	med	0.210346203461706	51.7410259713752	med	-0.245010843634027	0.0414422639794498
GBX.DISC.PCA250	0.0365426170468187	0.203457382953181	-0.164465786314526	0.0654501800720288	-0.182617046818728	LumB	0.84	52.253703796794	med	-0.252545050596939	34.9930126811399	med	1.13195128085932	-0.0665065838543377
GBX.DISC.PCA251	-0.411668667466987	0.149771908763505	0.00158463385354142	0.421368547418968	-0.410516206482593	LumB	1	48.3143382441918	med	0.179765988476782	52.0291186081493	med	1.35379308059234	0.615820092031461
GBX.DISC.PCA252	0.0422088835534214	0.0259783913565426	-0.0157983193277311	-0.0650660264105642	-1.4405762304922e-4	Basal	0.23	41.3334580444319	med	-0.131561589021298	35.9431016735284	med	0.438127003721004	0.387702512282633
GBX.DISC.PCA253	-0.0631452581032413	-0.0173349339735894	0.0385594237695078	0.0619927971188475	0.0813925570228091	LumB	0.43	40.0476364356755	med	0.222629263407275	49.8366540317751	med	-0.0540580040134017	-1.30651506741655
GBX.DISC.PCA254	-0.0769747899159664	-0.241296518607443	0.28672268907563	-0.097719087635054	0.210756302521008	LumA	0.96	23.7364102272438	med	-0.43812701544734	17.994312468741	med	0.65189916360587	-0.460495789673611
GBX.DISC.PCA255	-0.128355342136855	0.124129651860744	-0.0156062424969988	0.183385354141657	-0.233133253301321	LumB	0.8	46.074727713749	med	-0.119054322266759	38.6995575442662	med	0.475823890888724	0.513535936406714
GBX.DISC.PCA256	-0.271452581032413	0.248883553421369	0.066218487394958	0.190684273709484	-0.103097238895558	LumB	0.92	43.9258259613869	med	-0.283560936283406	32.3062370694344	med	0.413168565194264	-0.499057435337089
GBX.DISC.PCA257	0.0919567827130852	0.161296518607443	-0.161392557022809	-0.175414165666267	-0.0204081632653061	Basal	0.74	47.7547948342066	med	-0.150245301949517	37.2848470762415	med	-0.265036696688395	-0.537301919758253
GBX.DISC.PCA258	0.0490276110444178	0.16734693877551	-0.0867707082833133	0.146506602641056	-0.247923169267707	LumB	0.76	49.9205576523127	med	0.6160508539487	68.8901456333802	high	-0.638913530824905	0.302279908936339
GBX.DISC.PCA259	-0.206434573829532	-0.148715486194478	0.212773109243697	-0.0723649459783914	0.193565426170468	LumA	0.86	27.9424947410494	med	-0.265297797210582	26.6204206634507	med	0.974366817113621	-0.485748698239033
GBX.DISC.PCA26	-0.0810084033613445	-0.032124849939976	0.127587034813926	0.0960864345738295	0.0350060024009604	LumA	0.62	36.6218157809759	med	0.317335573323383	52.6911673838126	med	-1.78382131158011	-0.721448530091471
GBX.DISC.PCA260	0.264153661464586	0.169747899159664	-0.269627851140456	0.065546218487395	-0.113373349339736	Basal	0.94	57.24763527056	high	0.0407215722539359	47.5506348900023	med	0.186066661736909	-0.0978634696133485
GBX.DISC.PCA261	0.19750300120048	0.267611044417767	-0.466986794717887	0.231116446578631	-0.381992797118848	LumB	0.94	69.3026837701857	high	0.793105202125844	81.4891121606709	high	0.050330144463844	-0.129827617940847
GBX.DISC.PCA262	-0.0849459783913565	0.265690276110444	-0.186746698679472	0.299975990396158	-0.275678271308523	LumB	0.97	57.4099689099357	high	0.875778894663931	82.0595638836236	high	-0.208467123569272	-0.423768290853113
GBX.DISC.PCA263	0.0704441776710684	-0.160720288115246	0.143529411764706	-0.0109963985594238	0.132773109243697	LumA	0.68	33.0344228802486	med	-0.195717330425928	30.3948049132292	med	-0.957906433868713	-1.32179183785069
GBX.DISC.PCA264	-0.117310924369748	0.0189675870348139	-0.0377911164465786	0.0881152460984394	0.0118607442977191	LumB	0.46	43.913604961401	med	-0.0185926744769682	41.5379516921957	med	-0.0112295225904744	-0.977968272885608
GBX.DISC.PCA265	0.0736134453781513	-0.224105642256903	-0.00888355342136855	-0.0497959183673469	0.0565186074429772	Basal	0.39	37.7897284393475	med	0.234656157647385	48.498670353605704	med	1.00782871312814	0.356813951669147
GBX.DISC.PCA266	0.094453781512605	0.0534453781512605	-0.242448979591837	0.170516206482593	-0.176758703481393	LumB	0.76	55.3298703225478	high	0.574821630652099	68.197630130855	high	-0.352996668285821	0.42973713043434
GBX.DISC.PCA267	0.190492196878751	-0.0389435774309724	-0.23515006002401	-0.0579591836734694	-0.0844657863145258	Basal	0.82	50.3274773560624	med	0.489554340491817	62.630718808224	high	-0.960224636248001	0.513767180622717
GBX.DISC.PCA268	-0.144489795918367	0.0760144057623049	0.195294117647059	0.048547418967587	0.028187274909964002	LumA	0.83	34.291832195071	med	-0.258941898172651	29.5947451567661	med	-1.51277246795687	1.29777975524171
GBX.DISC.PCA269	0.159663865546219	-0.206338535414166	0.14391356542617	-0.398799519807923	0.26578631452581	Basal	0.94	26.3066827205423	med	-0.349382826127158	21.6380059057389	med	0.617216635262699	1.25473048741966
GBX.DISC.PCA27	0.111068427370948	0.0112845138055222	-0.0552701080432173	-0.315822328931573	0.234669867947179	Basal	0.9	38.9022399694372	med	-0.0590449222929404	37.6898904227087	med	-1.1932601527974	0.606720722899229
GBX.DISC.PCA270	0.0526770708283313	-0.166770708283313	0.0736134453781513	-0.355966386554622	0.247923169267707	LumA	0.92	29.9875276692324	med	-0.208433320947076	28.6209045127717	med	-1.68264664030949	-0.518450350277131
GBX.DISC.PCA271	-0.132677070828331	-0.0346218487394958	0.103289315726291	0.0620888355342137	0.0593997599039616	LumA	0.53	36.7680055166161	med	0.11357966709715	44.6365370411886	med	0.718000000328187	-1.42257572072173
GBX.DISC.PCA272	-0.0273229291716687	-0.0640096038415366	0.125378151260504	0.0168547418967587	-0.00993997599039616	LumA	0.62	35.1867684141515	med	-0.196654570513515	31.5207287108568	med	0.00533858423600147	1.16974386558447
GBX.DISC.PCA273	-0.0687154861944778	0.179831932773109	-0.0410564225690276	0.114813925570228	-0.177623049219688	LumB	0.79	47.0955023478568	med	0.064494367462584	46.3432982284115	med	-0.0964355042302155	-0.451951584988447
GBX.DISC.PCA274	-0.266650660264106	0.0786074429771909	0.166770708283313	0.119327731092437	-0.179447779111645	LumA	0.75	36.090732613742	med	-0.192877490725042	32.9904663029784	med	-0.279875798347427	0.90382343795971
GBX.DISC.PCA275	-0.0916686674669868	-0.0175270108043217	-0.127683073229292	0.0856182472989196	-0.016374549819928	LumB	0.45	47.1899413590001	med	0.351470753474766	56.9674215922607	high	-0.850240337869942	-0.468234930943928
GBX.DISC.PCA276	0.0135894357743097	0.227851140456182	-0.125954381752701	-0.0707322929171669	-0.0723649459783914	Basal	0.89	48.6241828160723	med	0.389942628692547	59.559464154477	high	-0.368363895994295	-2.40601482088592
GBX.DISC.PCA277	0.0155102040816327	-0.197791116446579	0.0307803121248499	0.0808163265306122	0.00504201680672269	LumB	0.42	38.4277119076336	med	0.326612776960961	52.6958069938207	med	-1.12565959588714	-1.27161583231527
GBX.DISC.PCA278	0.0960864345738295	0.166386554621849	-0.207202881152461	0.0906122448979592	-0.160144057623049	Basal	0.75	54.1972712152532	high	0.191955736911132	53.0112617418408	high	0.0122881939877861	-1.23536980560414
GBX.DISC.PCA279	0.0854261704681873	0.183385354141657	-0.0939735894357743	-0.111932773109244	0.00302521008403361	Basal	0.8	46.3131699610479	med	0.0159811932359293	43.6992752529846	med	1.05846066629711	0.483219592906969
GBX.DISC.PCA28	0.0765906362545018	0.113181272509004	-0.203649459783914	0.16734693877551	-0.260888355342137	LumB	0.76	54.4561619183391	high	0.499030128039633	65.2149904753028	high	-1.04869861601191	-0.652204141762314
GBX.DISC.PCA280	0.0224249699879952	-0.222953181272509	0.0752460984393758	-0.0473949579831933	0.0829291716686675	LumA	0.43	34.1057570843302	med	-0.301595561444793	26.2296634922532	med	0.243230699577751	-0.970669320395217
GBX.DISC.PCA281	0.0361584633853541	0.0566146458583433	-0.00446578631452581	0.0666026410564226	-0.0276110444177671	LumB	0.36	43.4847553661465	med	-0.363426068450254	27.5968789247097	med	0.694149345177906	0.588491691721493
GBX.DISC.PCA282	-0.259831932773109	0.0658343337334934	0.0589195678271309	0.145258103241297	-0.086578631452581	LumB	0.69	40.8415770300402	med	0.053029209381317	44.0367483233567	med	0.0168623597666292	-0.178325240439732
GBX.DISC.PCA283	0.078031212484994	0.00552220888355342	-0.120288115246098	0.00974789915966387	0.101080432172869	Basal	0.52	46.7933416142363	med	0.145127537966291	48.3957196541451	med	-0.882060741206061	-0.161654687258154
GBX.DISC.PCA284	-0.271068427370948	0.146506602641056	0.122304921968788	0.134597839135654	-0.0676590636254502	LumB	0.69	39.1633329134948	med	0.290066344750832	53.3635613249374	high	-0.224497035029255	0.888803014984951
GBX.DISC.PCA285	0.109243697478992	0.270588235294118	-0.202016806722689	-0.039327731092437	-0.173493397358944	Basal	0.94	53.4029919387049	high	0.126172240459829	50.4262286884742	med	-0.515799642757818	-0.357753588338407
GBX.DISC.PCA286	0.199231692677071	0.162737094837935	-0.327827130852341	-0.0907082833133253	-0.107418967587035	Basal	0.84	56.6229970764212	high	0.405662987778466	61.7787134672843	high	-0.524772621679626	-0.98083839857277
GBX.DISC.PCA287	0.104729891956783	0.325810324129652	-0.390060024009604	0.183577430972389	-0.258199279711885	LumB	0.98	65.7129551966669	high	0.0882353340322284	52.7647686178478	med	0.567490219208111	-0.523410044507252
GBX.DISC.PCA288	-0.0838895558223289	-0.189243697478992	0.171764705882353	-0.19500600240096	0.289891956782713	LumA	0.96	27.6042565474755	med	0.0369053307995906	38.0591706443709	med	-1.03686463916451	0.239480848189807
GBX.DISC.PCA289	0.0128211284513806	0.253301320528211	-0.170996398559424	0.0760144057623049	-0.239951980792317	LumB	0.92	53.3146347964692	high	0.385249751374398	60.9361171943958	high	-0.697254408278562	0.785883625314046
GBX.DISC.PCA29	-0.133157262905162	0.104249699879952	-0.00436974789915966	0.0512364945978391	-0.0211764705882353	LumB	0.53	43.0838424529906	med	-0.0407693958196877	40.7628533872473	med	-0.688430132681377	-1.00346730705575
GBX.DISC.PCA290	-0.0422088835534214	-0.178103241296519	0.186074429771909	-0.07015606242497	0.0413445378151261	LumA	0.8	29.4685947022385	med	-0.0550273081617827	35.0487970290907	med	-0.808743235380375	-1.14592069608938
GBX.DISC.PCA291	-0.18703481392557	-0.0923409363745498	0.149195678271309	0.0971428571428571	0.0368307322929172	LumA	0.7	34.3353695345244	med	-0.00234299959549846	39.2454084179824	med	-1.32994932105536	0.876927123738214
GBX.DISC.PCA292	-0.122977190876351	0.0262665066026411	0.224969987995198	0.158415366146459	-0.062953181272509	LumA	0.88	34.2757222311984	med	-0.255747309129915	29.6201073512633	med	-0.240157319155262	0.523419762039422
GBX.DISC.PCA293	-0.165138055222089	-0.304489795918367	0.398799519807923	-0.0894597839135654	0.160432172869148	LumA	1	17.864987618445	low	-0.572364174818741	10.9366373116551	low	0.672526033931196	0.894088491594759
GBX.DISC.PCA294	-0.344153661464586	-0.0981992797118848	0.128643457382953	0.073421368547419	-0.0224249699879952	LumA	0.63	33.9265136838924	med	0.0300806317000566	40.5984972600719	med	0.946309016535228	0.31415425837171
GBX.DISC.PCA295	0.0799519807923169	0.103289315726291	-0.141416566626651	0.0731332533013205	-0.146602641056423	Basal	0.53	50.172553471478	med	0.446329300674645	61.7916255212798	high	-0.620470974248084	0.46379702909053
GBX.DISC.PCA296	-0.061608643457383	-0.0645858343337335	0.0467226890756302	0.0580552220888355	0.0075390156062425	LumB	0.31	38.9579803157969	med	0.343983833578267	54.1703390805256	high	-2.41905158306037	-0.298053316462767
GBX.DISC.PCA297	-0.161392557022809	0.196062424969988	0.110588235294118	0.0663145258103241	0.051812725090036	LumA	0.83	39.7773092872537	med	0.316256024833766	54.5328982052062	high	-1.34688118373769	-0.418519724441991
GBX.DISC.PCA298	0.151980792316927	-0.346266506602641	0.152268907563025	-0.346842737094838	0.331860744297719	LumA	0.98	24.7387423988136	med	-0.368538271589303	19.9444446688318	med	1.47645890724339	0.629099348513173
GBX.DISC.PCA299	-7.20288115246098e-4	0.117983193277311	-0.0789915966386555	0.0310684273709484	-0.0792797118847539	LumB	0.59	46.6973578542193	med	-0.337553364072054	29.759065759415	med	0.483800303257865	0.701015988220163
GBX.DISC.PCA3	0.150636254501801	-0.0779351740696279	-0.175222088835534	0.0454741896758704	0.027515006002401	Basal	0.7	48.8035068798531	med	-0.0524222040163642	40.6630107264763	med	0.86876335768895	-1.81615123000899
GBX.DISC.PCA30	0.036062424969988	-0.0598799519807923	0.0306842737094838	-0.237358943577431	0.156782713085234	Basal	0.72	35.2358619820069	med	0.00242174937666329	39.0597449199554	med	0.963521184793032	1.79289222062573
GBX.DISC.PCA300	0.0725570228091237	0.181848739495798	-0.00542617046818728	-0.100600240096038	0.0866746698679472	Basal	0.79	42.7457770686816	med	-0.137069487142322	36.6675181185645	med	-0.591682821713185	0.092536029653625
GBX.DISC.PCA301	-0.151692677070828	-0.0151260504201681	0.183769507803121	-0.138535414165666	0.0900360144057623	LumA	0.8	30.2688285539722	med	0.036331287846467	39.6553120545071	med	-0.432686800243031	1.03102105479594
GBX.DISC.PCA302	0.0538295318127251	0.0726530612244898	-0.101656662665066	-0.0929171668667467	0.051812725090036	Basal	0.38	45.169018209392	med	-0.202687429199192	34.2888139489011	med	-0.127913390670974	-1.84731263361153
GBX.DISC.PCA303	-0.311212484993998	0.097046818727491	0.135270108043217	0.271740696278511	-0.294021608643457	LumB	0.94	39.9948486137985	med	-0.255354178503153	31.8948880704855	med	0.967751125692711	1.76012564217989
GBX.DISC.PCA304	0.0887875150060024	-0.191452581032413	0.131236494597839	-0.0998319327731093	0.184921968787515	LumA	0.8	31.6986518737942	med	0.104095434091258	41.7043627220001	med	0.657009994536558	0.216790184307448
GBX.DISC.PCA305	-0.00677070828331333	0.0260744297719088	-0.0237695078031212	-0.103289315726291	0.123457382953181	Basal	0.61	40.7835458559706	med	0.146195349102365	46.8782011128092	med	0.221431538372573	0.341705460886565
GBX.DISC.PCA306	0.122400960384154	-0.154477791116447	0.0256902761104442	-0.236590636254502	0.0969507803121249	Basal	0.6	34.4959125448768	med	0.114805314611862	42.8158675762108	med	-0.26392119844937	0.465617081079292
GBX.DISC.PCA307	0.110492196878752	-0.0502761104441777	-0.103865546218487	-0.0521968787515006	-0.00869147659063625	Basal	0.56	44.4191483555681	med	0.202063914864767	49.6617274215436	med	-0.197175057329151	-1.09356638785921
GBX.DISC.PCA308	0.0391356542617047	-0.0101320528211285	0.0894597839135654	-0.0602641056422569	0.0363505402160864	LumA	0.46	36.5055723787303	med	-0.553433410374295	17.6979313580226	med	1.10303315718982	0.684104195953058
GBX.DISC.PCA309	-0.168787515006002	0.174645858343337	-0.105402160864346	0.256758703481393	-0.270972388955582	LumB	0.93	51.5646581855519	med	0.239268628927208	54.8167678689221	high	-0.402093845111216	1.15311791608248
GBX.DISC.PCA31	-0.0633373349339736	0.169555822328932	-0.161392557022809	0.187707082833133	-0.2	LumB	0.81	53.1786714090248	high	0.256841523952292	55.6894843685982	high	0.127195738929046	0.144006740972559
GBX.DISC.PCA310	0.0469147659063625	-0.109243697478992	0.0585354141656663	-0.146026410564226	0.12422569027611	LumA	0.61	34.9382858356896	med	-0.6060512115068	14.6426186683068	med	0.120721416620157	-0.512293590348313
GBX.DISC.PCA311	-0.31438175270108	-0.0240576230492197	0.430204081632653	-0.0262665066026411	0.224873949579832	LumA	1	20.9937079975143	low	-0.374430249715204	21.1350014827937	med	-0.142488141088548	-0.369498877425234
GBX.DISC.PCA312	-0.0479711884753902	0.158031212484994	-0.0828331332533013	-0.00312124849939976	-0.051140456182473	LumB	0.73	46.6382424676788	med	0.0901480662651196	46.9680823411623	med	-0.0954244715000475	-0.111795057389357
GBX.DISC.PCA313	0.0545018007202881	0.317454981992797	-0.301416566626651	0.292677070828331	-0.395534213685474	LumB	0.97	63.4913394508862	high	0.60900939121479	73.0831001488919	high	1.08999073366305	-0.230535240755056
GBX.DISC.PCA314	0.0953181272509004	0.103673469387755	-0.08984393757503	0.00302521008403361	-0.0463385354141657	Basal	0.53	46.9441154555187	med	-0.2702075407687	32.2727237480975	med	0.242828414967722	0.444137160724152
GBX.DISC.PCA315	0.168691476590636	0.0672749099639856	-0.123169267707083	-0.129891956782713	0.11875150060024	Basal	0.76	45.9325681291999	med	0.0391856079384074	43.8911635408232	med	-0.875701328926016	-0.599291637325443
