gene	TCGA-2A-A8VL-01	TCGA-2A-A8VO-01	TCGA-2A-A8VT-01	TCGA-2A-A8VV-01	TCGA-2A-A8VX-01	TCGA-2A-A8W1-01	TCGA-2A-A8W3-01	TCGA-2A-AAYF-01	TCGA-2A-AAYO-01	TCGA-2A-AAYU-01	TCGA-4L-AA1F-01	TCGA-CH-5737-01	TCGA-CH-5738-01	TCGA-CH-5739-01	TCGA-CH-5740-01	TCGA-CH-5741-01	TCGA-CH-5743-01	TCGA-CH-5744-01	TCGA-CH-5745-01	TCGA-CH-5746-01	TCGA-CH-5748-01	TCGA-CH-5750-01	TCGA-CH-5751-01	TCGA-CH-5752-01	TCGA-CH-5753-01	TCGA-CH-5754-01	TCGA-CH-5761-01	TCGA-CH-5762-01	TCGA-CH-5763-01	TCGA-CH-5764-01	TCGA-CH-5765-01	TCGA-CH-5766-01	TCGA-CH-5767-01	TCGA-CH-5768-01	TCGA-CH-5769-01	TCGA-CH-5771-01	TCGA-CH-5772-01	TCGA-CH-5788-01	TCGA-CH-5789-01	TCGA-CH-5790-01	TCGA-CH-5791-01	TCGA-CH-5792-01	TCGA-CH-5794-01	TCGA-EJ-5494-01	TCGA-EJ-5495-01	TCGA-EJ-5496-01	TCGA-EJ-5497-01	TCGA-EJ-5498-01	TCGA-EJ-5499-01	TCGA-EJ-5501-01	TCGA-EJ-5502-01	TCGA-EJ-5503-01	TCGA-EJ-5504-01	TCGA-EJ-5505-01	TCGA-EJ-5506-01	TCGA-EJ-5507-01	TCGA-EJ-5508-01	TCGA-EJ-5509-01	TCGA-EJ-5510-01	TCGA-EJ-5511-01	TCGA-EJ-5512-01	TCGA-EJ-5514-01	TCGA-EJ-5515-01	TCGA-EJ-5516-01	TCGA-EJ-5517-01	TCGA-EJ-5518-01	TCGA-EJ-5519-01	TCGA-EJ-5521-01	TCGA-EJ-5522-01	TCGA-EJ-5524-01	TCGA-EJ-5525-01	TCGA-EJ-5526-01	TCGA-EJ-5527-01	TCGA-EJ-5530-01	TCGA-EJ-5531-01	TCGA-EJ-5532-01	TCGA-EJ-5542-01	TCGA-EJ-7115-01	TCGA-EJ-7123-01	TCGA-EJ-7125-01	TCGA-EJ-7218-01	TCGA-EJ-7312-01	TCGA-EJ-7314-01	TCGA-EJ-7315-01	TCGA-EJ-7317-01	TCGA-EJ-7318-01	TCGA-EJ-7321-01	TCGA-EJ-7325-01	TCGA-EJ-7327-01	TCGA-EJ-7328-01	TCGA-EJ-7330-01	TCGA-EJ-7331-01	TCGA-EJ-7781-01	TCGA-EJ-7782-01	TCGA-EJ-7783-01	TCGA-EJ-7784-01	TCGA-EJ-7785-01	TCGA-EJ-7786-01	TCGA-EJ-7788-01	TCGA-EJ-7789-01	TCGA-EJ-7791-01	TCGA-EJ-7792-01	TCGA-EJ-7793-01	TCGA-EJ-7794-01	TCGA-EJ-7797-01	TCGA-EJ-8468-01	TCGA-EJ-8469-01	TCGA-EJ-8470-01	TCGA-EJ-8472-01	TCGA-EJ-8474-01	TCGA-EJ-A46B-01	TCGA-EJ-A46D-01	TCGA-EJ-A46E-01	TCGA-EJ-A46F-01	TCGA-EJ-A46G-01	TCGA-EJ-A46H-01	TCGA-EJ-A46I-01	TCGA-EJ-A65B-01	TCGA-EJ-A65D-01	TCGA-EJ-A65E-01	TCGA-EJ-A65F-01	TCGA-EJ-A65G-01	TCGA-EJ-A65J-01	TCGA-EJ-A65M-01	TCGA-EJ-A6RA-01	TCGA-EJ-A6RC-01	TCGA-EJ-A7NF-01	TCGA-EJ-A7NG-01	TCGA-EJ-A7NH-01	TCGA-EJ-A7NJ-01	TCGA-EJ-A7NK-01	TCGA-EJ-A7NM-01	TCGA-EJ-A7NN-01	TCGA-EJ-A8FN-01	TCGA-EJ-A8FO-01	TCGA-EJ-A8FP-01	TCGA-EJ-A8FS-01	TCGA-EJ-A8FU-01	TCGA-EJ-AB20-01	TCGA-EJ-AB27-01	TCGA-FC-7708-01	TCGA-FC-7961-01	TCGA-FC-A4JI-01	TCGA-FC-A5OB-01	TCGA-FC-A66V-01	TCGA-FC-A6HD-01	TCGA-FC-A8O0-01	TCGA-G9-6329-01	TCGA-G9-6332-01	TCGA-G9-6333-01	TCGA-G9-6336-01	TCGA-G9-6338-01	TCGA-G9-6339-01	TCGA-G9-6342-01	TCGA-G9-6343-01	TCGA-G9-6347-01	TCGA-G9-6348-01	TCGA-G9-6351-01	TCGA-G9-6353-01	TCGA-G9-6354-01	TCGA-G9-6356-01	TCGA-G9-6361-01	TCGA-G9-6362-01	TCGA-G9-6363-01	TCGA-G9-6364-01	TCGA-G9-6365-01	TCGA-G9-6366-01	TCGA-G9-6367-01	TCGA-G9-6369-01	TCGA-G9-6370-01	TCGA-G9-6371-01	TCGA-G9-6373-01	TCGA-G9-6377-01	TCGA-G9-6378-01	TCGA-G9-6379-01	TCGA-G9-6384-01	TCGA-G9-6385-01	TCGA-G9-6494-01	TCGA-G9-6496-01	TCGA-G9-6498-01	TCGA-G9-6499-01	TCGA-G9-7509-01	TCGA-G9-7510-01	TCGA-G9-7519-01	TCGA-G9-7521-01	TCGA-G9-7522-01	TCGA-G9-7523-01	TCGA-G9-7525-01	TCGA-G9-A9S0-01	TCGA-G9-A9S4-01	TCGA-G9-A9S7-01	TCGA-H9-7775-01	TCGA-H9-A6BX-01	TCGA-H9-A6BY-01	TCGA-HC-7075-01	TCGA-HC-7077-01	TCGA-HC-7078-01	TCGA-HC-7079-01	TCGA-HC-7080-01	TCGA-HC-7081-01	TCGA-HC-7209-01	TCGA-HC-7210-01	TCGA-HC-7211-01	TCGA-HC-7212-01	TCGA-HC-7213-01	TCGA-HC-7230-01	TCGA-HC-7231-01	TCGA-HC-7232-01	TCGA-HC-7233-01	TCGA-HC-7736-01	TCGA-HC-7737-01	TCGA-HC-7738-01	TCGA-HC-7740-01	TCGA-HC-7742-01	TCGA-HC-7744-01	TCGA-HC-7745-01	TCGA-HC-7747-01	TCGA-HC-7748-01	TCGA-HC-7749-01	TCGA-HC-7750-01	TCGA-HC-7752-01	TCGA-HC-7817-01	TCGA-HC-7818-01	TCGA-HC-7819-01	TCGA-HC-7820-01	TCGA-HC-7821-01	TCGA-HC-8213-01	TCGA-HC-8216-01	TCGA-HC-8256-01	TCGA-HC-8257-01	TCGA-HC-8258-01	TCGA-HC-8259-01	TCGA-HC-8260-01	TCGA-HC-8261-01	TCGA-HC-8262-01	TCGA-HC-8264-01	TCGA-HC-8265-01	TCGA-HC-8266-01	TCGA-HC-A48F-01	TCGA-HC-A4ZV-01	TCGA-HC-A631-01	TCGA-HC-A632-01	TCGA-HC-A6AL-01	TCGA-HC-A6AN-01	TCGA-HC-A6AO-01	TCGA-HC-A6AP-01	TCGA-HC-A6AQ-01	TCGA-HC-A6AS-01	TCGA-HC-A6HX-01	TCGA-HC-A6HY-01	TCGA-HC-A76W-01	TCGA-HC-A76X-01	TCGA-HC-A8CY-01	TCGA-HC-A8D0-01	TCGA-HC-A8D1-01	TCGA-HC-A9TE-01	TCGA-HC-A9TH-01	TCGA-HI-7168-01	TCGA-HI-7169-01	TCGA-HI-7170-01	TCGA-HI-7171-01	TCGA-J4-8198-01	TCGA-J4-8200-01	TCGA-J4-A67K-01	TCGA-J4-A67L-01	TCGA-J4-A67M-01	TCGA-J4-A67N-01	TCGA-J4-A67O-01	TCGA-J4-A67Q-01	TCGA-J4-A67R-01	TCGA-J4-A67S-01	TCGA-J4-A67T-01	TCGA-J4-A6G1-01	TCGA-J4-A6G3-01	TCGA-J4-A6M7-01	TCGA-J4-A83I-01	TCGA-J4-A83J-01	TCGA-J4-A83K-01	TCGA-J4-A83L-01	TCGA-J4-A83M-01	TCGA-J4-A83N-01	TCGA-J4-AATV-01	TCGA-J4-AATZ-01	TCGA-J4-AAU2-01	TCGA-J9-A52B-01	TCGA-J9-A52C-01	TCGA-J9-A52D-01	TCGA-J9-A52E-01	TCGA-J9-A8CK-01	TCGA-J9-A8CL-01	TCGA-J9-A8CM-01	TCGA-J9-A8CN-01	TCGA-J9-A8CP-01	TCGA-KC-A4BL-01	TCGA-KC-A4BN-01	TCGA-KC-A4BR-01	TCGA-KC-A4BV-01	TCGA-KC-A7F3-01	TCGA-KC-A7F5-01	TCGA-KC-A7F6-01	TCGA-KC-A7FA-01	TCGA-KC-A7FD-01	TCGA-KC-A7FE-01	TCGA-KK-A59V-01	TCGA-KK-A59X-01	TCGA-KK-A59Y-01	TCGA-KK-A59Z-01	TCGA-KK-A5A1-01	TCGA-KK-A6DY-01	TCGA-KK-A6E0-01	TCGA-KK-A6E1-01	TCGA-KK-A6E2-01	TCGA-KK-A6E3-01	TCGA-KK-A6E4-01	TCGA-KK-A6E5-01	TCGA-KK-A6E6-01	TCGA-KK-A6E7-01	TCGA-KK-A6E8-01	TCGA-KK-A7AP-01	TCGA-KK-A7AQ-01	TCGA-KK-A7AU-01	TCGA-KK-A7AV-01	TCGA-KK-A7AW-01	TCGA-KK-A7AY-01	TCGA-KK-A7AZ-01	TCGA-KK-A7B0-01	TCGA-KK-A7B1-01	TCGA-KK-A7B2-01	TCGA-KK-A7B3-01	TCGA-KK-A7B4-01	TCGA-KK-A8I4-01	TCGA-KK-A8I5-01	TCGA-KK-A8I6-01	TCGA-KK-A8I7-01	TCGA-KK-A8I8-01	TCGA-KK-A8I9-01	TCGA-KK-A8IA-01	TCGA-KK-A8IB-01	TCGA-KK-A8IC-01	TCGA-KK-A8ID-01	TCGA-KK-A8IF-01	TCGA-KK-A8IG-01	TCGA-KK-A8IH-01	TCGA-KK-A8II-01	TCGA-KK-A8IJ-01	TCGA-KK-A8IK-01	TCGA-KK-A8IL-01	TCGA-KK-A8IM-01	TCGA-M7-A71Y-01	TCGA-M7-A71Z-01	TCGA-M7-A720-01	TCGA-M7-A721-01	TCGA-M7-A722-01	TCGA-M7-A723-01	TCGA-M7-A724-01	TCGA-M7-A725-01	TCGA-MG-AAMC-01	TCGA-QU-A6IL-01	TCGA-QU-A6IM-01	TCGA-QU-A6IN-01	TCGA-QU-A6IO-01	TCGA-QU-A6IP-01	TCGA-SU-A7E7-01	TCGA-TK-A8OK-01	TCGA-TP-A8TT-01	TCGA-TP-A8TV-01	TCGA-V1-A8MF-01	TCGA-V1-A8MG-01	TCGA-V1-A8MJ-01	TCGA-V1-A8MK-01	TCGA-V1-A8ML-01	TCGA-V1-A8MM-01	TCGA-V1-A8MU-01	TCGA-V1-A8WL-01	TCGA-V1-A8WN-01	TCGA-V1-A8WS-01	TCGA-V1-A8WV-01	TCGA-V1-A8WW-01	TCGA-V1-A8X3-01	TCGA-V1-A9O5-06	TCGA-V1-A9O5-01	TCGA-V1-A9O7-01	TCGA-V1-A9O9-01	TCGA-V1-A9OA-01	TCGA-V1-A9OF-01	TCGA-V1-A9OH-01	TCGA-V1-A9OL-01	TCGA-V1-A9OQ-01	TCGA-V1-A9OT-01	TCGA-V1-A9OX-01	TCGA-V1-A9OY-01	TCGA-V1-A9Z7-01	TCGA-V1-A9Z8-01	TCGA-V1-A9Z9-01	TCGA-V1-A9ZG-01	TCGA-V1-A9ZI-01	TCGA-V1-A9ZK-01	TCGA-V1-A9ZR-01	TCGA-VN-A88I-01	TCGA-VN-A88K-01	TCGA-VN-A88L-01	TCGA-VN-A88M-01	TCGA-VN-A88N-01	TCGA-VN-A88O-01	TCGA-VN-A88P-01	TCGA-VN-A88Q-01	TCGA-VN-A88R-01	TCGA-VN-A943-01	TCGA-VP-A872-01	TCGA-VP-A875-01	TCGA-VP-A876-01	TCGA-VP-A878-01	TCGA-VP-A879-01	TCGA-VP-A87B-01	TCGA-VP-A87C-01	TCGA-VP-A87D-01	TCGA-VP-A87E-01	TCGA-VP-A87H-01	TCGA-VP-A87J-01	TCGA-VP-A87K-01	TCGA-VP-AA1N-01	TCGA-WW-A8ZI-01	TCGA-X4-A8KQ-01	TCGA-X4-A8KS-01	TCGA-XA-A8JR-01	TCGA-XJ-A83F-01	TCGA-XJ-A83G-01	TCGA-XJ-A83H-01	TCGA-XJ-A9DI-01	TCGA-XJ-A9DK-01	TCGA-XJ-A9DQ-01	TCGA-XJ-A9DX-01	TCGA-XK-AAIR-01	TCGA-XK-AAIV-01	TCGA-XK-AAIW-01	TCGA-XK-AAJ3-01	TCGA-XK-AAJA-01	TCGA-XK-AAJP-01	TCGA-XK-AAJR-01	TCGA-XK-AAJT-01	TCGA-XK-AAJU-01	TCGA-XK-AAK1-01	TCGA-XQ-A8TA-01	TCGA-XQ-A8TB-01	TCGA-Y6-A8TL-01	TCGA-Y6-A9XI-01	TCGA-YJ-A8SW-01	TCGA-YL-A8HJ-01	TCGA-YL-A8HK-01	TCGA-YL-A8HL-01	TCGA-YL-A8HM-01	TCGA-YL-A8HO-01	TCGA-YL-A8S8-01	TCGA-YL-A8S9-01	TCGA-YL-A8SA-01	TCGA-YL-A8SB-01	TCGA-YL-A8SC-01	TCGA-YL-A8SF-01	TCGA-YL-A8SH-01	TCGA-YL-A8SI-01	TCGA-YL-A8SJ-01	TCGA-YL-A8SK-01	TCGA-YL-A8SL-01	TCGA-YL-A8SO-01	TCGA-YL-A8SP-01	TCGA-YL-A8SQ-01	TCGA-YL-A8SR-01	TCGA-YL-A9WH-01	TCGA-YL-A9WI-01	TCGA-YL-A9WJ-01	TCGA-YL-A9WK-01	TCGA-YL-A9WL-01	TCGA-YL-A9WX-01	TCGA-YL-A9WY-01	TCGA-ZG-A8QW-01	TCGA-ZG-A8QX-01	TCGA-ZG-A8QY-01	TCGA-ZG-A8QZ-01	TCGA-ZG-A9KY-01	TCGA-ZG-A9L0-01	TCGA-ZG-A9L1-01	TCGA-ZG-A9L2-01	TCGA-ZG-A9L4-01	TCGA-ZG-A9L5-01	TCGA-ZG-A9L6-01	TCGA-ZG-A9L9-01	TCGA-ZG-A9LB-01	TCGA-ZG-A9LM-01	TCGA-ZG-A9LN-01	TCGA-ZG-A9LS-01	TCGA-ZG-A9LU-01	TCGA-ZG-A9LY-01	TCGA-ZG-A9LZ-01	TCGA-ZG-A9M4-01	TCGA-ZG-A9MC-01	TCGA-ZG-A9N3-01	TCGA-ZG-A9ND-01	TCGA-ZG-A9NI-01
ACTR3B	-0.2578666345	-0.1022306345	0.363554365500001	0.427656365500001	0.354608365500001	0.1330773655	0.336925365500001	-0.0712536344999997	-0.1426386345	0.1762053655	-0.3086516345	0.0924963654999997	-0.1584196345	-0.1228126345	0.681760365500001	0.00307536549999998	-0.4853396345	-0.5998996345	-0.4727126345	0.360276365500001	0.2672983655	0.1210863655	0.4381703655	0.8724673655	0.1101973655	0.344482365499999	0.675470365500001	-0.0464316345000002	-0.9188206345	0.1724243655	0.347005365499999	0.0508133654999998	-1.5205336345	0.752674365500001	-0.4989386345	-0.4814756345	0.2838858655	0.532038465499999	-0.6538806345	0.1196183655	-0.3940846345	-0.3655486345	0.100870365500001	0.1672463655	-0.7554626345	0.2349213655	-0.2295306345	-0.7251226345	0.350238365499999	0.0463133654999996	-0.3695166345	-0.4535816345	0.0316164655	0.0265103655000001	-0.3683926345	0.1483513655	-0.0940386344999995	0.422114365500001	-0.2492156345	0.311080365500001	-0.6686206345	0.1499403655	-0.9121646345	-0.7130706345	-0.1453476345	0.0893833654999998	-0.0345416345	-0.6555646345	-0.1694136345	-0.7359456345	1.0745513655	-0.5151426345	-0.1842346345	0.0218283655000002	-0.1837046345	0.3398463655	-0.0823436344999999	-0.2819616345	0.1445563655	-0.2122545345	0.0465063655	-0.0083056345000001	0.0992453654999998	0.1639213655	0.0644519655	0.2603513655	0.326415365500001	0.240650365500001	-0.0455476345000001	0.0440223655	-0.0801006344999999	-0.0370556344999997	0.172304365500001	-0.00688263450000015	-0.0771806345000003	0.969245365500001	-0.5640536345	-0.0443066344999998	0.458208365500001	0.864731365500001	-0.1949556345	-0.4920136345	-0.2180416345	-0.3111426345	0.2802633655	-0.5686006345	0.1002663655	0.1264773655	-0.5278256345	0.3058523655	-0.3741046345	-0.1044756345	-0.5496782345	0.5666353655	-0.6104246345	-0.6037716345	-0.6888816345	0.381830365500001	0.801642365499999	-0.2418682345	-0.0316566345	-0.1424036345	-0.1396706345	-0.00937463450000031	-0.1305386345	-0.4485496345	0.1495663655	-0.3464626345	-0.0897686344999995	-0.7460786345	-0.5416786345	-0.1067346345	-0.3772626345	0.7077443655	-0.1522506345	-0.3493896345	0.1478213655	-0.1189726345	0.0587443655	-0.4220396345	-0.0788796344999998	0.0751523655000002	-0.5437456345	0.409876365500001	-0.2588536345	0.509056365499999	-0.1847406345	-0.0526976345000003	0.2790333655	-0.2714876345	-0.1032016345	0.1097773655	0.4086123655	0.1264803655	0.1183533655	-0.4893746345	0.1140263655	0.1287243655	-0.2835396345	0.0510343655000005	0.1384753655	0.6386833655	0.208355365499999	-0.2331086345	0.1362283655	0.1573813655	-0.838509034499999	-0.6732476345	0.4932903655	-0.7611226345	0.507281365500001	0.2334403655	0.1026923655	-0.3571916345	-0.2211446345	-0.4654516345	-0.5337356345	-0.0111006345	-0.3341606345	-0.4296516345	0.470959365500001	-0.1369106345	-0.1347036345	-0.1586196345	-0.4338556345	-0.2086626345	-0.5192026345	-0.1113316345	0.1933903655	-0.4476286345	-0.106130634499999	-0.2848956345	-0.6765306345	0.6161213655	0.0757013655000005	0.3541863655	0.461595365500001	-0.8629906345	0.3013043655	-0.1548836345	-0.0946506344999998	-0.3818256345	-0.3207076345	0.2165503655	-0.0936696345000003	0.412012365500001	0.3284813655	-0.2697626345	-0.00364363449999949	0.0401783655000001	-0.6535666345	0.1083033655	-0.7250646345	0.0791643655000005	0.5765593655	-0.1894856345	0.0069833655	-0.1132556345	0.579216365500001	-0.1940136345	-0.0215606345000001	-0.6373866345	-0.0845836344999995	-0.7249046345	-0.0879201345	-0.0109936345000001	0.5654933655	0.423020365499999	0.5145163655	0.3195353655	-0.0327446345000002	0.1760843655	-0.0344286345000002	-0.0480136345000002	0.456048365500001	-0.5924716345	0.1431113655	-0.2379006345	0.0653593655	0.7503093655	1.1030923655	-0.0564126345	0.429374365499999	0.4126043655	0.345567365500001	-0.0946116344999997	0.2817993655	0.0408303654999997	-0.1326256345	0.3370803655	0.280632365500001	0.281610365500001	0.0116713654999998	0.292504365499999	-0.1018476345	-0.3239206345	0.1716693655	-0.2715246345	-0.6439863345	-0.3478616345	0.6084163655	0.6929543655	0.255733365499999	0.5870353655	-0.0378956344999999	0.1025953655	0.0267633654999999	-0.2237326345	-0.2061486345	-0.0145766345	0.2746073655	0.00176736550000012	-0.2241056345	-0.0134416345000004	0.302672365499999	-0.9733456345	-0.3017736345	0.2746073655	-0.3372826345	-0.1065066345	0.2713953655	-0.6280586345	0.1347443655	-0.0635416344999999	0.333922365499999	-0.4225276345	-0.1749046345	1.1744893655	-0.1531596345	0.00477936550000013	0.4210063655	0.2245293655	-0.2514506345	-0.2625756345	0.3130583655	-0.4979406345	-0.1371086345	0.2729553655	-0.3187886345	0.419980365500001	0.3664553655	0.7778153655	-0.2984636345	-0.6709526345	-0.1967866345	-0.0202826345	-0.2051886345	0.9799773655	0.0235913654999997	0.549528365500001	-0.5059126345	0.3151353655	-0.5363236345	0.5991123655	-0.1071126345	0.0336153655000002	-0.5614136345	0.918347365500001	-0.1589806345	-0.0885416345000003	0.2699813655	-0.00536763449999977	0.373366365500001	-0.8356516345	0.826104365500001	0.0304343654999997	0.0839223655000003	-0.2096566345	0.0374553655000005	0.1492943655	-0.3688276345	0.0841813655000001	0.231105365499999	-0.1336726345	0.591553365499999	0.0525763655000002	0.0354123655	0.557735365499999	-0.2876216345	-0.1937736345	0.542780365500001	0.658368365499999	0.1899623655	0.2607143655	-0.0543936345000002	1.6207483655	-0.0598636345000001	0.0127573654999997	0.00186136549999993	0.9544453655	-0.5779756345	0.1322563655	0.3441373655	-0.2310286345	0.9822583655	0.2298633655	0.4839143655	0.0580013655	-0.6020296345	0.4253033655	-0.3297746345	-0.1747266345	-0.6179756345	-0.8403806345	-0.2166836345	0.2411393655	-0.0246176345000002	0.377565365500001	-0.0211046345000003	-0.2186146345	0.0594523655000003	0.3343423655	-0.248693634499999	-0.0320956345000001	-0.4093496345	0.9081753655	1.4219033655	-0.5010106345	-0.0257586344999998	-0.1709616345	-0.4268916345	0.0797933655000005	0.0267683654999997	-0.3051566345	0.1393783655	0.362289365500001	0.2235303655	0.3089523655	-0.1973796345	0.204277365499999	0.00672736549999975	-0.4674946345	-0.0870646344999999	-0.2129486345	-0.0388316345000002	0.8370993655	-0.8487336345	0.2267783655	-0.4064946345	-0.0529096344999997	-0.1367766345	0.0151673655	0.1193423655	0.235931365500001	0.0543833654999997	0.0912533655000001	0.1079783655	0.706345365500001	-0.2265196345	0.558423365499999	0.292969365499999	-0.2298116345	-0.3221576345	0.2568463655	-0.3107676345	-0.0241796345000003	-0.6697676345	0.1898653655	-0.2119736345	0.638901365500001	0.891343365500001	-0.2769176345	0.5096743655	-0.2292406345	0.0501633655000004	0.4128033655	0.0842493654999998	0.1146813655	-0.7888816345	-0.1514506345	-0.0299586344999998	0.1076123655	-0.1597766345	0.207686365500001	0.898347365499999	0.5443903655	0.158452365500001	-0.3805606345	0.2999373655	-0.4457836345	-0.1898716345	0.4461823655	0.0677813655000001	0.0185663654999999	-0.0786386344999999	0.4235153655	-0.2028446345	-0.2949136345	0.257426365500001	0.0246337655	1.0331163655	0.0550423655000003	1.1815153655	0.315115365500001	-0.1002486345	-0.0888496344999998	0.3141493655	0.757217365500001	-0.3720426345	-0.2156606345	0.358645365499999	-0.3504336345	0.679058765500001	0.0911723655000003	0.2519837655	-0.6440796345	0.3910433655	0.789079365499999	0.5490213655	0.0472363654999999	0.672296365499999	0.4061893655	-0.2026456345	0.0410533654999998	-0.1273256345	-0.0202396345000002	-0.1964526345	-0.1258576345	-0.1695486345	-0.7101556345	0.2399559655	-0.2858866345	0.2058953655	-0.2552516345	-0.446112634499999	-0.2849796345	0.8328913655	1.2375113655	-1.4306616345	-2.5634500000038e-05	-0.2453186345	-0.2019206345	0.250701365499999	0.5662813655	-0.2476166345	0.8794253655	0.0792725655000002	0.0602133655000001
